date,AIQ,AMLP,ARKF,ARKG,ARKK,ARKQ,ARKW,ARKX,BIZD,BLOK,BOTZ,CHAT,CIBR,COPX,DRIV,DXYZ,FCG,FDN,FINX,GDX,GRID,GUNR,HACK,HERO,IAI,IBB,IBUY,ICLN,IGF,IGV,IHF,IHI,IPAY,IPO,ITA,ITB,IXN,IYM,IYT,JETS,KBE,KIE,KRE,KWEB,LIT,MEME,METV,MJ,MOAT,MOO,NLR,OIH,ONLN,PAVE,PBJ,PEJ,QCLN,QTEC,QTUM,REET,REM,REMX,ROKT,SHLD,SIL,SKYY,SMH,SNSR,SOCL,SOXX,TAN,UFO,URA,VFH,VGT,VNQ,VNQI,VTI,WGMI,XBI,XHB,XHE,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XME,XOP,XPH,XRT,XSD,XT
2018-08-23,14.991273880004883,28.1038761138916,,30.02649688720703,44.24025344848633,34.40285873413086,47.89253616333008,,7.3809123039245605,15.140731811523438,21.32780647277832,,26.399932861328125,17.729656219482422,13.016556739807129,,17.954633712768555,140.86000061035156,26.343969345092773,16.924165725708008,45.710147857666016,24.858699798583984,37.826656341552734,,56.69818115234375,114.93321228027344,52.61865234375,7.75172758102417,33.78525161743164,38.645870208740234,34.94083786010742,34.5468864440918,40.41779708862305,29.846107482910156,94.904541015625,35.81025695800781,26.92251205444336,86.82923126220703,46.19234085083008,30.68832778930664,40.06297302246094,27.435447692871094,51.141883850097656,40.50426483154297,28.7236385345459,,,268.9768371582031,41.26862716674805,53.994720458984375,42.50741958618164,439.4203186035156,,16.122411727905273,29.674816131591797,44.59107208251953,19.275733947753906,77.61402893066406,,19.46768569946289,22.050336837768555,46.672523498535156,,,21.61874771118164,53.90055465698242,49.053279876708984,19.269004821777344,32.143348693847656,56.9167594909668,21.18121337890625,,9.87092113494873,59.95065689086914,22.87697982788086,60.97475814819336,41.528594970703125,130.54808044433594,,95.10330963134766,37.70917892456055,84.04974365234375,24.83393096923828,45.06656265258789,26.112895965576172,24.179920196533203,66.86105346679688,34.119537353515625,43.66157531738281,25.443180084228516,20.85115623474121,79.76589965820312,52.94414520263672,30.17842674255371,139.2544708251953,44.901851654052734,46.568359375,73.40064239501953,33.10219192504883
2018-08-24,15.225420951843262,28.179636001586914,,30.364295959472656,44.913108825683594,34.97496795654297,49.0204963684082,,7.3809123039245605,15.326128005981445,21.385425567626953,,26.97322654724121,18.09062385559082,13.168641090393066,,18.081796646118164,143.5,26.65958023071289,17.37339973449707,45.81110382080078,25.178464889526367,38.64982223510742,,57.00503158569336,115.01160430908203,52.99756622314453,7.8237504959106445,33.9507942199707,39.661930084228516,35.12464141845703,34.69706726074219,40.87687301635742,30.13120460510254,95.50050354003906,35.77255630493164,27.2298526763916,87.90917205810547,46.29475021362305,30.78501319885254,39.934085845947266,27.651334762573242,50.94108963012695,40.96243667602539,29.07904052734375,,,285.302490234375,41.43983459472656,54.564422607421875,42.50741958618164,442.593017578125,,16.160165786743164,29.89867401123047,44.850494384765625,19.524572372436523,78.70941162109375,,19.54976463317871,22.020938873291016,47.07063293457031,,,22.548965454101562,54.43711853027344,49.80307388305664,19.366825103759766,32.427886962890625,57.7420768737793,21.525379180908203,,9.949638366699219,60.08528137207031,23.138980865478516,61.33503341674805,41.855010986328125,131.36085510253906,,95.46973419189453,37.63462448120117,84.26899719238281,25.157276153564453,45.72319793701172,26.303449630737305,24.265846252441406,67.14986419677734,34.462867736816406,43.60511016845703,25.618600845336914,20.9407958984375,80.14968872070312,53.254703521728516,30.778718948364258,141.06607055664062,44.929447174072266,46.053890228271484,74.38876342773438,33.380374908447266
2018-08-27,15.370184898376465,28.1038761138916,,30.91790771484375,45.67941665649414,35.44218826293945,49.60536575317383,,7.4108991622924805,15.573326110839844,21.7695369720459,,27.01144790649414,18.560726165771484,13.365456581115723,,18.09769630432129,144.86000061035156,26.951984405517578,17.675947189331055,46.35251998901367,25.444944381713867,38.77572250366211,,57.82916259765625,117.02967834472656,52.957679748535156,7.895777702331543,34.069034576416016,39.64803695678711,35.256195068359375,34.92964553833008,41.160125732421875,30.524429321289062,96.26744842529297,36.18730545043945,27.52623176574707,89.1023178100586,46.806800842285156,31.01706314086914,40.014652252197266,27.815418243408203,50.94108963012695,42.23246765136719,29.6166934967041,,,298.53955078125,41.60201644897461,54.938560485839844,42.71992111206055,445.4132080078125,,16.344234466552734,29.72853660583496,44.81205749511719,19.696857452392578,79.45267486572266,,19.587074279785156,22.060138702392578,48.87384033203125,,,22.996191024780273,54.759071350097656,50.580806732177734,19.630191802978516,33.05583953857422,58.66014862060547,21.584381103515625,,9.996866226196289,60.74991226196289,23.31676483154297,61.114463806152344,42.297508239746094,132.30625915527344,,97.05429077148438,37.8582649230957,85.1061019897461,25.50189781188965,46.1671142578125,26.497526168823242,24.592376708984375,67.99886322021484,34.77836990356445,43.62931442260742,25.58046531677246,20.812183380126953,80.43753051757812,53.59771728515625,31.133441925048828,141.40155029296875,45.067405700683594,45.72570037841797,75.38654327392578,33.72808074951172
2018-08-28,15.415851593017578,27.750362396240234,,30.96013069152832,45.7822151184082,35.47079086303711,49.66385269165039,,7.368062496185303,15.635123252868652,22.019210815429688,,27.173877716064453,18.577518463134766,13.428973197937012,,17.922836303710938,145.05999755859375,26.900928497314453,17.34589385986328,46.3617057800293,25.429725646972656,38.920982360839844,,57.79409408569336,117.60765838623047,53.3465576171875,7.859762191772461,33.927146911621094,39.802825927734375,35.33188247680664,34.99423599243164,41.10152816772461,30.445785522460938,96.48457336425781,36.01762771606445,27.57170295715332,88.9020004272461,46.72488021850586,31.423145294189453,39.885746002197266,27.780868530273438,50.7483024597168,41.798404693603516,29.552906036376953,,,287.15576171875,41.54795455932617,54.998085021972656,42.6627082824707,441.5354309082031,,16.30930519104004,29.513643264770508,45.05226516723633,19.534143447875977,79.5993881225586,,19.728845596313477,22.094438552856445,49.459293365478516,,,22.513187408447266,54.98345184326172,50.77174758911133,19.68662452697754,33.01659393310547,58.885799407958984,21.446712493896484,,9.97325325012207,60.68258285522461,23.427875518798828,61.937931060791016,42.188697814941406,132.38575744628906,,97.70792388916016,37.690547943115234,85.1957778930664,25.404041290283203,45.963653564453125,26.384611129760742,24.56659698486328,67.85884857177734,34.83867645263672,43.48411560058594,25.893163681030273,20.76930809020996,80.48116302490234,53.70432662963867,31.097063064575195,140.42861938476562,45.38010787963867,45.94746017456055,75.59967041015625,33.74980926513672
2018-08-29,15.583930015563965,27.598861694335938,,31.624465942382812,46.380306243896484,35.63288879394531,50.04819869995117,,7.432319641113281,15.774171829223633,22.163249969482422,,27.403194427490234,18.644670486450195,13.454915046691895,,18.05795669555664,146.16000366210938,27.086576461791992,17.410070419311523,46.50853729248047,25.642902374267578,39.25993728637695,,57.890541076660156,119.08697509765625,53.44626998901367,7.904780864715576,34.07691192626953,40.26322555541992,35.42377853393555,35.37538528442383,41.35547637939453,30.4654483795166,96.41529083251953,35.942222595214844,27.825729370117188,89.47679901123047,46.731693267822266,31.481159210205078,39.8535270690918,27.806779861450195,50.62782287597656,41.90290451049805,29.68048858642578,,,303.5696716308594,41.773223876953125,55.39773178100586,42.6627082824707,445.0606384277344,,16.424470901489258,29.603185653686523,45.292484283447266,19.62986183166504,79.95147705078125,,19.736305236816406,22.148340225219727,48.87384033203125,,,22.71890640258789,55.48099136352539,51.06049346923828,19.75246810913086,32.99697494506836,59.04035186767578,21.790884017944336,,10.091325759887695,60.64053726196289,23.652454376220703,61.95267105102539,42.49335861206055,133.08372497558594,,98.58934783935547,37.578731536865234,86.54114532470703,25.595495223999023,46.22260665893555,26.546937942504883,24.558000564575195,67.91134643554688,35.154178619384766,43.53252029418945,25.855030059814453,20.921310424804688,81.0044937133789,54.306907653808594,31.36082649230957,142.20668029785156,45.527278900146484,45.903099060058594,75.74496459960938,34.00624465942383
2018-08-30,15.428481101989746,27.52310562133789,,32.015750885009766,46.352272033691406,35.39451217651367,49.53852462768555,,7.453733921051025,15.635123252868652,22.067222595214844,,27.21209716796875,18.16617202758789,13.338617324829102,,18.042062759399414,145.82000732421875,27.077295303344727,17.135032653808594,45.91203308105469,25.36119842529297,38.91130065917969,,57.592445373535156,119.5473861694336,53.386444091796875,7.787736892700195,33.8167839050293,39.89411163330078,35.279624938964844,35.40931701660156,41.23826599121094,30.15086555480957,95.52361297607422,35.536903381347656,27.62815284729004,88.37075805664062,46.40626525878906,31.176593780517578,39.595726013183594,27.625431060791016,50.42700958251953,40.37565231323242,29.206619262695312,,,291.3915710449219,41.54795455932617,54.96407699584961,42.67087936401367,439.7728271484375,,16.226238250732422,29.459915161132812,44.9946174621582,19.409727096557617,79.35486602783203,,19.587074279785156,22.18263816833496,47.67951202392578,,,22.164352416992188,55.393192291259766,50.51560592651367,19.573753356933594,32.46713638305664,58.51177215576172,21.309043884277344,,10.044095993041992,60.211456298828125,23.595144271850586,61.55559539794922,41.855010986328125,132.5359649658203,,98.9656753540039,37.26192092895508,87.37824249267578,25.293420791625977,45.935909271240234,26.472827911376953,24.36895751953125,67.43871307373047,35.047454833984375,43.39539337158203,25.717744827270508,20.929100036621094,80.94343566894531,53.99635314941406,30.751436233520508,142.97824096679688,45.50888442993164,45.592647552490234,75.3381118774414,33.73503494262695
2018-08-31,15.379901885986328,27.396860122680664,,32.32540512084961,46.44572067260742,35.41358184814453,49.67221450805664,,7.428032875061035,15.750993728637695,22.134441375732422,,27.38408088684082,17.889150619506836,13.260787010192871,,17.891048431396484,145.69000244140625,27.189619064331055,17.00667953491211,45.88450241088867,25.224153518676758,39.18244934082031,,57.65382385253906,119.70413970947266,53.98472213745117,7.850762367248535,33.596065521240234,39.85839080810547,35.49225997924805,35.50619125366211,41.50198745727539,30.209850311279297,95.85162353515625,35.54629898071289,27.66421890258789,88.30978393554688,46.3743896484375,31.365131378173828,39.8132438659668,27.66861343383789,50.72422409057617,40.74540328979492,29.25218391418457,,,295.4509582519531,41.62004470825195,54.9810905456543,42.736263275146484,435.54254150390625,,16.263996124267578,29.83599281311035,45.20599365234375,19.620288848876953,79.48202514648438,,19.624380111694336,22.118932723999023,47.02379608154297,,,22.06596565246582,55.305381774902344,50.7344970703125,19.69603729248047,32.447509765625,58.83015441894531,21.466379165649414,,10.012612342834473,60.21989059448242,23.720287322998047,61.79825210571289,41.92755889892578,132.58900451660156,,99.17362976074219,37.28987503051758,87.9164047241211,25.216840744018555,45.482749938964844,26.268163681030273,24.34317970275879,67.48247528076172,35.075294494628906,43.37925720214844,25.81690216064453,20.839460372924805,80.92597961425781,54.20957565307617,30.86968231201172,142.03892517089844,45.950355529785156,46.2047004699707,76.40372467041016,33.701995849609375
2018-09-04,15.409048080444336,27.548370361328125,,32.04765701293945,45.95042419433594,34.9034538269043,49.52181625366211,,7.423750400543213,15.835968971252441,21.83675765991211,,27.379301071166992,17.4106502532959,13.190113067626953,,17.63671112060547,145.0500030517578,27.207252502441406,16.520774841308594,45.57250213623047,24.89676284790039,39.25993728637695,,57.943145751953125,118.53836059570312,54.353660583496094,7.733717918395996,33.41476058959961,40.0211181640625,35.29043960571289,35.41252517700195,41.69733428955078,30.003402709960938,95.90708923339844,35.621726989746094,27.532501220703125,87.48246002197266,46.433563232421875,31.432811737060547,40.02268981933594,27.720420837402344,50.98124694824219,39.96570587158203,28.860334396362305,,,308.51141357421875,41.34972381591797,54.428382873535156,42.4502067565918,429.1971435546875,,16.112966537475586,29.827041625976562,45.08108901977539,19.515003204345703,79.0027847290039,,19.430377960205078,22.1091365814209,46.04022979736328,,,21.269908905029297,55.19807815551758,51.1024055480957,19.658411026000977,32.28071594238281,59.303096771240234,21.486047744750977,,9.847309112548828,60.49752426147461,23.75421142578125,61.06300735473633,41.281959533691406,132.40347290039062,,99.04489135742188,37.411014556884766,87.8864974975586,25.042402267456055,44.91861343383789,26.21170425415039,24.463481903076172,67.4299545288086,34.94074630737305,43.32279586791992,25.588096618652344,20.933000564575195,80.28052520751953,54.311553955078125,30.36944007873535,140.42861938476562,45.80320358276367,46.41757583618164,76.84934997558594,33.57160949707031
2018-09-05,15.156442642211914,27.725116729736328,,31.677953720092773,44.847694396972656,34.16447830200195,47.87582015991211,,7.4023332595825195,15.51152515411377,21.539066314697266,,26.94455909729004,17.528175354003906,13.088127136230469,,17.612865447998047,141.1300048828125,26.399669647216797,16.383251190185547,45.32471466064453,24.820629119873047,38.659507751464844,,57.31189727783203,118.10729217529297,52.56879806518555,7.688704490661621,33.5408935546875,38.95346450805664,35.31205368041992,35.08790969848633,40.852455139160156,29.600341796875,96.1473388671875,35.951629638671875,27.04796028137207,87.89173889160156,46.68845748901367,31.18143081665039,40.1032600402832,27.867231369018555,51.085670471191406,38.374149322509766,28.47759246826172,,,309.7469482421875,41.47587203979492,54.207298278808594,42.40934753417969,418.6214294433594,,16.216800689697266,29.737497329711914,44.30283737182617,19.428869247436523,77.91722106933594,23.1682186126709,19.512453079223633,22.30023956298828,45.26742935180664,,,21.21624183654785,54.124935150146484,50.822975158691406,19.489099502563477,31.171981811523438,59.015625,21.053377151489258,,9.713491439819336,60.505943298339844,23.38460350036621,61.41592025756836,40.92652130126953,131.9705810546875,,98.28231048583984,37.718482971191406,86.89990234375,25.208335876464844,44.33597183227539,26.176414489746094,24.48066520690918,67.91134643554688,34.5046272277832,43.822898864746094,25.748254776000977,21.22530174255371,80.60326385498047,53.727500915527344,30.53314781188965,139.52285766601562,45.784793853759766,45.956321716308594,76.34559631347656,33.293426513671875
2018-09-06,14.969902038574219,27.447351455688477,,30.561344146728516,43.959896087646484,34.16447830200195,47.60845184326172,,7.415183067321777,15.302952766418457,21.47184944152832,,27.049665451049805,17.36867904663086,13.007612228393555,,17.199565887451172,140.07000732421875,26.241863250732422,16.355749130249023,45.0035285949707,24.630281448364258,38.61109161376953,,56.53160858154297,116.01084899902344,51.796016693115234,7.688704490661621,33.57242202758789,39.167789459228516,35.45441818237305,35.14605712890625,40.98431396484375,29.35457420349121,97.18218994140625,35.72541046142578,26.839405059814453,87.94403076171875,46.599700927734375,30.852693557739258,39.901859283447266,27.806779861450195,50.72422409057617,38.3821907043457,28.322673797607422,,,303.04022216796875,41.48488235473633,54.130767822265625,42.4910774230957,412.0997619628906,,16.160165786743164,29.844947814941406,44.08184814453125,19.21830940246582,76.93920135498047,22.971643447875977,19.55722999572754,22.36884307861328,44.19019317626953,,,21.32357406616211,54.02738571166992,49.50502014160156,19.38564109802246,30.691205978393555,57.45152282714844,20.84687614440918,,9.579676628112793,60.177818298339844,23.259456634521484,61.59236526489258,40.91200637817383,131.57296752929688,,95.7569351196289,37.606685638427734,86.86004638671875,25.259384155273438,44.003028869628906,25.692977905273438,24.36895751953125,68.12140655517578,34.254085540771484,43.94388961791992,25.83214569091797,21.34613037109375,80.60326385498047,53.57917404174805,30.54224395751953,135.4636688232422,45.04900360107422,45.3797721862793,74.70842742919922,33.145660400390625
2018-09-07,15.05345630645752,27.447351455688477,,30.475954055786133,43.670196533203125,33.935630798339844,47.57503128051758,,7.346643447875977,15.309133529663086,21.18376922607422,,27.097434997558594,17.108436584472656,12.894889831542969,,17.072397232055664,140.8699951171875,26.223297119140625,16.39242172241211,44.333614349365234,24.485620498657227,38.88225173950195,,56.64558410644531,115.34465026855469,52.120086669921875,7.643688678741455,33.19404983520508,39.392032623291016,35.49225997924805,35.10569381713867,40.98431396484375,29.600341796875,96.7802734375,35.09385681152344,26.726503372192383,87.33438873291016,46.54964065551758,30.92037582397461,39.86962890625,27.694520950317383,50.868797302246094,38.221431732177734,28.231548309326172,,,307.187744140625,41.52092742919922,53.9862174987793,42.54011154174805,408.9270324707031,,16.10352897644043,29.89867401123047,44.24518966674805,18.959897994995117,76.6164779663086,22.9341983795166,19.378141403198242,22.241432189941406,44.21360778808594,,,21.082077026367188,53.9590950012207,49.2861442565918,19.150484085083008,30.730453491210938,57.21349334716797,20.443702697753906,,9.58754825592041,60.12735366821289,23.1881046295166,60.92329025268555,40.60734558105469,131.27255249023438,,95.47962188720703,37.271236419677734,86.71054077148438,25.09345817565918,44.09552001953125,25.68943977355957,24.34317970275879,67.91134643554688,34.13810729980469,43.855159759521484,25.504194259643555,21.084999084472656,80.72535705566406,53.57455825805664,30.296669006347656,134.02114868164062,45.08579635620117,45.49507522583008,73.95283508300781,32.977020263671875
2018-09-10,15.117579460144043,27.497865676879883,,30.307994842529297,43.791683197021484,34.193084716796875,47.85911178588867,,7.3552093505859375,15.309133529663086,21.32780647277832,,27.27897834777832,17.024492263793945,12.95304012298584,,17.056501388549805,141.47999572753906,26.334693908691406,16.14488410949707,45.02187728881836,24.5008487701416,39.01782989501953,,56.5228385925293,115.54061126708984,52.5299072265625,7.643688678741455,33.3753547668457,39.73138427734375,34.996707916259766,35.27849578857422,41.20896911621094,29.787126541137695,96.84954833984375,35.357784271240234,26.812746047973633,87.3082504272461,47.36893081665039,31.180461883544922,39.8132438659668,27.49590301513672,50.7483024597168,36.99962615966797,28.267995834350586,,,317.5126647949219,41.647071838378906,54.232810974121094,42.981449127197266,409.9845886230469,,16.13184356689453,30.024036407470703,44.16831970214844,19.03645896911621,76.92943572998047,22.9622859954834,19.424409866333008,22.285541534423828,43.72182846069336,,,20.840579986572266,54.349327087402344,49.76581573486328,19.235145568847656,30.504779815673828,57.819358825683594,20.374866485595703,,9.63477611541748,60.0516242980957,23.273488998413086,61.19533157348633,40.58559036254883,131.55523681640625,,95.62818145751953,37.560096740722656,87.00952911376953,25.123239517211914,44.18799591064453,25.678855895996094,24.317405700683594,68.26144409179688,34.24482345581055,44.00841522216797,25.641481399536133,21.190227508544922,80.51605987548828,53.773860931396484,30.287567138671875,134.25595092773438,45.01221466064453,46.00067901611328,74.44689178466797,33.18042755126953
2018-09-11,15.18170166015625,27.699857711791992,,30.814693450927734,44.32435989379883,34.240760803222656,48.235103607177734,,7.3552093505859375,15.333853721618652,21.20296859741211,,27.326753616333008,16.864990234375,12.882367134094238,,17.382375717163086,143.08999633789062,26.5853214263916,16.10821533203125,45.049407958984375,24.645505905151367,39.066246032714844,,56.592979431152344,115.05078125,53.33658981323242,7.670698165893555,33.39900588989258,40.150108337402344,35.101234436035156,35.435150146484375,41.345706939697266,29.92475700378418,96.8634262084961,35.668853759765625,26.977394104003906,87.34310913085938,47.28472900390625,31.345794677734375,39.86962890625,27.51317024230957,50.83665466308594,37.192543029785156,28.413801193237305,,,328.80828857421875,41.55696487426758,54.35185241699219,42.981449127197266,418.4451904296875,,16.169601440429688,30.024036407470703,44.206748962402344,19.237451553344727,76.73383331298828,22.9622859954834,19.430377960205078,22.26104164123535,43.32371520996094,,,20.751129150390625,54.759071350097656,49.141761779785156,19.16647720336914,30.80894660949707,57.259864807128906,20.48303985595703,,9.642647743225098,60.10210037231445,23.420866012573242,61.18798065185547,40.600093841552734,131.99700927734375,,95.60836791992188,37.690547943115234,87.63736724853516,25.174291610717773,44.63190841674805,25.922353744506836,24.34317970275879,68.24394989013672,34.53710174560547,43.847110748291016,25.649106979370117,21.13566017150879,80.44625091552734,54.20492935180664,30.151142120361328,136.83912658691406,44.82827377319336,46.32000732421875,74.38876342773438,33.189117431640625
2018-09-12,15.256512641906738,27.699857711791992,,30.880373001098633,44.464542388916016,34.3933219909668,48.52753829956055,,7.346643447875977,15.387927055358887,21.09733772277832,,27.374526977539062,17.31830596923828,12.896682739257812,,17.573123931884766,142.92999267578125,26.603885650634766,16.603288650512695,44.902584075927734,24.866313934326172,39.124359130859375,,55.935428619384766,115.10956573486328,53.18701934814453,7.688704490661621,33.52511978149414,40.41603088378906,35.20573425292969,35.574031829833984,41.50198745727539,29.92475700378418,97.26537322998047,35.97050094604492,26.81588363647461,87.29953002929688,47.21643829345703,31.01706314086914,39.209041595458984,27.35772705078125,49.88081359863281,37.75521469116211,28.65985107421875,,,332.6911926269531,41.82728576660156,54.504905700683594,42.785301208496094,426.72943115234375,,16.3300724029541,30.131494522094727,44.197147369384766,19.24702262878418,76.1861572265625,22.896759033203125,19.497529983520508,21.98663902282715,44.119937896728516,,,21.43985366821289,54.944427490234375,48.5782585144043,19.0093994140625,30.612712860107422,56.598365783691406,20.630538940429688,,9.886665344238281,59.5300178527832,23.375247955322266,61.2174072265625,40.882999420166016,132.00588989257812,,95.30137634277344,37.8582649230957,87.76692199707031,25.187055587768555,44.50243377685547,26.056432723999023,24.11977195739746,68.45401000976562,34.39327621459961,44.35525894165039,25.67198944091797,21.116180419921875,80.84749603271484,54.306907653808594,30.833290100097656,138.65061950683594,44.929447174072266,46.15147018432617,73.6331558227539,33.18042755126953
2018-09-13,15.350754737854004,27.598861694335938,,31.265087127685547,44.800968170166016,34.73659133911133,48.71970748901367,,7.385196208953857,15.426551818847656,21.279796600341797,,27.374526977539062,17.51978302001953,13.070235252380371,,17.477750778198242,143.1699981689453,26.705991744995117,16.584949493408203,45.150352478027344,24.98812484741211,39.124359130859375,,56.137081146240234,115.96184539794922,53.40638732910156,7.643688678741455,33.65913009643555,40.57478332519531,35.5192985534668,36.01009750366211,41.668033599853516,30.229509353637695,97.93528747558594,35.5651741027832,27.149885177612305,87.51725006103516,46.99569320678711,31.3071231842041,38.81428527832031,27.67724609375,49.318546295166016,39.21011734008789,28.887672424316406,,,311.776611328125,42.052547454833984,54.81101608276367,43.13673782348633,424.2618103027344,,16.282878875732422,30.032989501953125,44.34127426147461,19.361873626708984,77.19349670410156,23.009092330932617,19.56468391418457,22.04054069519043,44.19019317626953,,,21.225189208984375,55.090763092041016,49.17436218261719,19.253950119018555,31.211231231689453,57.244407653808594,20.699373245239258,,9.926023483276367,59.42908477783203,23.645435333251953,61.51884841918945,41.2166862487793,132.6685028076172,,94.97454833984375,37.48554992675781,88.50435638427734,25.284912109375,44.81687545776367,26.0670223236084,24.085399627685547,68.86537170410156,34.796905517578125,44.290733337402344,25.83214569091797,21.27597427368164,81.85054779052734,54.39962387084961,30.72415542602539,138.0132598876953,45.01221466064453,45.823272705078125,73.59441375732422,33.434261322021484
2018-09-14,15.436250686645508,27.52310562133789,,31.5935001373291,45.081321716308594,34.898685455322266,48.87845993041992,,7.363778591156006,15.550149917602539,21.759933471679688,,27.60384178161621,17.486202239990234,13.12480354309082,,17.496089935302734,142.83999633789062,26.900928497314453,16.484102249145508,45.17887878417969,25.06426429748535,39.298667907714844,,56.61052322387695,115.3740463256836,53.47618865966797,7.6256818771362305,33.41476058959961,40.78514862060547,35.528289794921875,36.02138900756836,41.78524398803711,30.206884384155273,99.34439849853516,35.744266510009766,27.190656661987305,87.41275024414062,47.4463005065918,31.369003295898438,39.16069793701172,27.979496002197266,49.81656265258789,38.591182708740234,29.161054611206055,,,315.6595458984375,42.03453063964844,54.74299240112305,43.13673782348633,426.72943115234375,,16.301755905151367,30.11357879638672,44.49500274658203,19.440475463867188,77.39733123779297,23.177589416503906,19.437833786010742,21.996437072753906,44.494625091552734,,,21.108911514282227,55.327022552490234,49.68198776245117,19.310392379760742,31.279911041259766,57.88736343383789,20.522371292114258,,9.902409553527832,59.849708557128906,23.66765594482422,61.129180908203125,41.07884979248047,132.77447509765625,,94.90523529052734,37.615997314453125,88.23529815673828,25.27640724182129,44.733646392822266,26.204648971557617,24.257251739501953,69.20674896240234,34.76908874511719,44.16973876953125,25.61097526550293,21.16295051574707,81.58015441894531,54.19567108154297,30.815109252929688,138.65061950683594,44.49717330932617,45.92971420288086,74.47595977783203,33.48467254638672
2018-09-17,15.166156768798828,27.371612548828125,,31.105575561523438,44.18418502807617,34.3837890625,47.5416145324707,,7.368062496185303,15.357028007507324,21.74073028564453,,26.98278045654297,17.494598388671875,13.088127136230469,,17.376468658447266,139.8000030517578,26.446081161499023,16.795814514160156,45.068485260009766,25.178464889526367,38.38835144042969,,55.96172332763672,113.8458023071289,52.40526580810547,7.643688678741455,33.65913009643555,39.87228012084961,35.4057502746582,35.435150146484375,41.35547637939453,29.567537307739258,99.33515167236328,35.26353454589844,26.8237247467041,87.7262954711914,47.02982711791992,31.64552116394043,38.87068176269531,27.76360321044922,49.414939880371094,37.6828727722168,29.279525756835938,,,327.8375549316406,41.953433990478516,55.006591796875,43.13673782348633,422.8517150878906,,16.3300724029541,29.94344711303711,44.360477447509766,19.306272506713867,76.30970001220703,23.02781105041504,19.482606887817383,21.967037200927734,44.002845764160156,,,21.54718589782715,54.38001251220703,49.01136016845703,18.952964782714844,30.740262985229492,57.080589294433594,20.325700759887695,,9.91028118133545,59.59732437133789,23.30974578857422,61.32768249511719,41.1296272277832,131.93521118164062,,93.38999938964844,37.355098724365234,85.69407653808594,25.365747451782227,44.29897689819336,26.24698829650879,24.154142379760742,69.23299407958984,34.33296203613281,44.33106231689453,25.755887985229492,21.23309898376465,81.28362274169922,53.5235595703125,31.124343872070312,138.34872436523438,43.88092803955078,45.4595947265625,73.40064239501953,33.249969482421875
2018-09-18,15.292460441589355,27.422117233276367,,31.940685272216797,44.98786926269531,34.46769714355469,47.66694259643555,,7.376628875732422,15.418827056884766,22.028812408447266,,27.078325271606445,17.855573654174805,13.128386497497559,,17.631654739379883,141.24000549316406,26.63173484802246,16.89665985107422,45.473262786865234,25.437328338623047,38.669189453125,,56.27735900878906,115.11936950683594,52.81808090209961,7.733717918395996,33.824668884277344,40.0588264465332,35.593170166015625,35.79368209838867,41.775474548339844,29.87245750427246,100.5363540649414,35.593448638916016,27.065202713012695,87.66532897949219,47.22101593017578,31.6841983795166,38.74177551269531,27.85859489440918,49.21412658691406,37.97224426269531,29.534683227539062,,,350.16412353515625,42.10661697387695,55.389225006103516,43.3165397644043,430.07843017578125,,16.433902740478516,29.99717140197754,44.69675827026367,19.28710174560547,76.94658660888672,23.177589416503906,19.49007225036621,21.87883758544922,44.84590148925781,,,21.574024200439453,54.75101089477539,49.383934020996094,19.14484214782715,31.171981811523438,57.57209014892578,20.709203720092773,,10.044095993041992,59.76559829711914,23.462974548339844,61.03359603881836,41.49232864379883,132.6420135498047,,94.52889251708984,37.4948616027832,86.8102035522461,25.39127540588379,44.61342239379883,26.41990089416504,24.274442672729492,69.8631591796875,34.55101776123047,44.14552688598633,25.60334587097168,21.194122314453125,81.75458526611328,54.20492935180664,31.660974502563477,140.22732543945312,44.221248626708984,45.62812423706055,74.31124114990234,33.54552459716797
2018-09-19,15.22445011138916,27.220108032226562,,31.424610137939453,44.959835052490234,34.8128662109375,47.884178161621094,,7.346643447875977,15.51152515411377,22.105632781982422,,26.791685104370117,18.359256744384766,13.249155044555664,,17.8868408203125,140.69000244140625,26.36253547668457,17.19003677368164,45.068485260009766,25.642902374267578,38.21403884887695,,57.022560119628906,115.26631164550781,52.06025695800781,7.760729789733887,33.49359130859375,39.5726318359375,35.474239349365234,35.67254638671875,41.52151870727539,29.744585037231445,99.72782135009766,35.367210388183594,27.068344116210938,88.6668701171875,47.21417999267578,31.867902755737305,39.28960418701172,28.0485782623291,49.864749908447266,39.21011734008789,30.017663955688477,,,363.6658630371094,42.13364791870117,55.610313415527344,42.850685119628906,435.7187805175781,,16.452781677246094,29.612136840820312,44.437347412109375,19.40213394165039,76.92698669433594,23.093338012695312,19.266218185424805,21.761232376098633,45.501609802246094,,,22.137521743774414,54.545982360839844,49.49570083618164,19.159894943237305,31.40746307373047,57.661705017089844,20.768207550048828,,10.020483016967773,60.65735626220703,23.347177505493164,60.32039260864258,41.57211685180664,132.65960693359375,,94.64773559570312,37.476226806640625,86.14251708984375,25.667823791503906,44.733646392822266,26.501062393188477,24.686891555786133,69.80191802978516,34.462867736816406,44.064876556396484,25.35928726196289,20.734237670898438,81.64120483398438,54.228118896484375,31.90654754638672,141.73699951171875,44.17525100708008,45.619258880615234,74.6890640258789,33.51945877075195
