date,value,breadth_200,breadth_50
2022-10-14,3583.070068359375,16.22718,13.319810231526693
2022-10-17,3677.949951171875,20.081135,15.889113744099935
2022-10-18,3719.97998046875,22.718052,18.187964121500652
2022-10-19,3695.159912109375,21.095333,21.703852971394856
2022-10-20,3665.780029296875,19.269775,21.501013437906902
2022-10-21,3752.75,23.935091,23.12373224894206
2022-10-24,3797.340087890625,26.166328,28.262339274088543
2022-10-25,3859.110107421875,31.237322,38.53955332438151
2022-10-26,3830.60009765625,33.26572,45.90939712524414
2022-10-27,3807.300048828125,34.27992,51.791751861572266
2022-10-28,3901.06005859375,40.56795,57.74171702067057
2022-10-31,3871.97998046875,39.553753,61.866127014160156
2022-11-01,3856.10009765625,39.75659,65.65246836344402
2022-11-02,3759.68994140625,36.308315,61.054768880208336
2022-11-03,3719.889892578125,35.294117,56.997973124186196
2022-11-04,3770.550048828125,38.945232,55.442867279052734
2022-11-07,3806.800048828125,42.79919,59.567274729410805
2022-11-08,3828.110107421875,43.813385,64.90872065226237
2022-11-09,3748.570068359375,40.16227,65.24678802490234
2022-11-10,3956.3701171875,55.780937,71.1967544555664
2022-11-11,3992.929931640625,57.606487,75.86207071940105
2022-11-14,3957.25,54.361057,82.01487477620442
2022-11-15,3991.72998046875,57.200813,82.08248901367188
2022-11-16,3958.7900390625,55.375256,82.01487477620442
2022-11-17,3946.56005859375,53.549694,81.94726308186848
2022-11-18,3965.340087890625,58.01217,82.15010325113933
2022-11-21,3949.93994140625,58.21501,82.82623291015625
2022-11-22,4003.580078125,60.851925,85.32792154947917
2022-11-23,4027.260009765625,63.69168,87.42393239339192
2022-11-25,4026.1201171875,64.90872,89.38471984863281
2022-11-28,3963.93994140625,59.83773,88.9114278157552
2022-11-29,3957.6298828125,59.634888,87.55916086832683
2022-11-30,4080.110107421875,66.53144,88.10006459554036
2022-12-01,4076.570068359375,67.13996,89.58755747477214
2022-12-02,4071.699951171875,65.51724,91.0750503540039
2022-12-05,3998.840087890625,60.44625,88.43813578287761
2022-12-06,3941.260009765625,58.62069,84.5841801961263
2022-12-07,3933.919921875,57.80933,80.79783884684245
2022-12-08,3963.510009765625,59.229206,79.85125223795573
2022-12-09,3934.3798828125,58.01217,79.37796020507812
2022-12-12,3990.56005859375,62.474644,79.51318613688152
2022-12-13,4019.64990234375,65.92292,79.71602630615234
2022-12-14,3995.320068359375,63.083164,80.18931833902995
2022-12-15,3895.75,54.25101,75.7495625813802
2022-12-16,3852.360107421875,51.214577,67.86714299519856
2022-12-19,3817.659912109375,48.987854,58.29959360758463
2022-12-20,3821.6201171875,49.39271,53.103912353515625
2022-12-21,3878.43994140625,53.4413,53.846153259277344
2022-12-22,3822.389892578125,51.619434,53.91363016764323
2022-12-23,3844.820068359375,53.4413,55.330633799235024
2022-12-27,3829.25,54.25101,53.373817443847656
2022-12-28,3783.219970703125,50.60729,50.67476145426432
2022-12-29,3849.280029296875,54.65587,50.539808909098305
2022-12-30,3839.5,52.024292,47.9757080078125
2023-01-03,3824.139892578125,52.024292,49.122806549072266
2023-01-04,3852.969970703125,55.060726,48.7854258219401
2023-01-05,3808.10009765625,51.821865,47.50337473551432
2023-01-06,3895.080078125,58.299595,53.50877253214518
2023-01-09,3892.090087890625,58.704453,56.14035161336263
2023-01-10,3919.25,61.538464,63.42780049641927
2023-01-11,3969.610107421875,65.18218,66.86909612019856
2023-01-12,3983.169921875,67.81377,71.32253774007161
2023-01-13,3999.090087890625,66.80162,75.0337397257487
2023-01-17,3990.969970703125,66.39676,75.10121663411458
2023-01-18,3928.860107421875,60.12146,69.7705815633138
2023-01-19,3898.85009765625,58.704453,60.52631505330404
2023-01-20,3972.610107421875,63.36032,56.27530415852865
2023-01-23,4019.81005859375,67.00405,59.10931142171224
2023-01-24,4016.949951171875,66.19433,65.85695012410481
2023-01-25,4016.219970703125,66.39676,68.0836690266927
2023-01-26,4060.429931640625,67.611336,69.63562520345052
2023-01-27,4070.56005859375,69.02834,70.44534047444661
2023-01-30,4017.77001953125,67.20648,69.97300720214844
2023-01-31,4076.60009765625,73.27935,70.64777119954427
2023-02-01,4119.2099609375,74.69636,72.40215810139973
2023-02-02,4179.759765625,79.95951,74.9662602742513
2023-02-03,4136.47998046875,74.2915,73.95411427815755
2023-02-06,4111.080078125,72.06477,71.45748901367188
2023-02-07,4164.0,74.49393,70.9176762898763
2023-02-08,4117.85986328125,71.86234,70.31039174397786
2023-02-09,4081.5,69.4332,68.6909573872884
2023-02-10,4090.4599609375,71.65992,66.46423721313477
2023-02-13,4137.2900390625,73.07692,67.88123957316081
2023-02-14,4136.1298828125,73.27935,69.83805592854817
2023-02-15,4147.60009765625,74.69636,71.32253519694011
2023-02-16,4090.409912109375,72.06477,69.36572011311848
2023-02-17,4079.090087890625,71.65992,68.75843302408855
2023-02-21,3997.340087890625,65.991905,62.753037770589195
2023-02-22,3991.050048828125,65.18218,57.62483342488607
2023-02-23,4012.320068359375,66.19433,53.50877253214518
2023-02-24,3970.0400390625,61.538464,52.02429072062174
2023-02-27,3982.239990234375,61.538464,51.41700236002604
2023-02-28,3970.14990234375,59.7166,48.380566914876304
2023-03-01,3951.389892578125,58.502026,47.03103892008463
2023-03-02,3981.35009765625,61.336033,46.153846740722656
2023-03-03,4045.639892578125,67.00405,49.25775909423828
2023-03-06,4048.419921875,64.97976,52.361673990885414
2023-03-07,3986.3701171875,59.7166,49.73009363810221
2023-03-08,3992.010009765625,59.91903,44.87179438273112
2023-03-09,3918.320068359375,51.619434,36.57219886779785
2023-03-10,3861.590087890625,46.153847,29.419703165690105
2023-03-13,3855.760009765625,43.724697,22.199730555216473
2023-03-14,3919.2900390625,48.178135,21.39001401265462
2023-03-15,3891.929931640625,43.31984,22.537112553914387
2023-03-16,3960.280029296875,47.57085,25.303643544514973
2023-03-17,3916.639892578125,41.902836,24.156545003255207
2023-03-20,3951.570068359375,48.987854,26.315788904825848
2023-03-21,4002.8701171875,52.226723,26.788124084472656
2023-03-22,3936.969970703125,45.344128,26.518218358357746
2023-03-23,3948.719970703125,43.724697,24.493927001953125
2023-03-24,3970.989990234375,45.344128,23.27935218811035
2023-03-27,3977.530029296875,48.178135,25.033737818400066
2023-03-28,3971.27001953125,49.190285,26.923076629638672
2023-03-29,4027.81005859375,55.465584,30.836706797281902
2023-03-30,4050.830078125,57.28745,35.829959869384766
2023-03-31,4109.31005859375,62.145752,44.19703165690104
2023-04-03,4124.509765625,63.15789,50.26990509033203
2023-04-04,4100.60009765625,60.72875,51.821861267089844
2023-04-05,4090.3798828125,60.323887,48.98785273234049
2023-04-06,4105.02001953125,59.91903,45.47908147176107
2023-04-10,4109.10986328125,60.931175,46.828609466552734
2023-04-11,4108.93994140625,64.17004,50.269903818766274
2023-04-12,4091.949951171875,62.955463,52.56410217285156
2023-04-13,4146.22021484375,65.991905,54.655869801839195
2023-04-14,4137.64013671875,63.15789,55.06072870890299
2023-04-17,4151.31982421875,64.97976,57.48987833658854
2023-04-18,4154.8701171875,65.18218,59.17678960164388
